securities_trader,price,buy,sell,securities_trader_id,stock_id,date
富邦東門,130.8,71,0,962C,0050,2023-12-06
富邦東門,130.95,0,5000,962C,0050,2023-12-06
富邦新莊,130.75,188,0,962D,0050,2023-12-06
富邦新莊,130.8,188,0,962D,0050,2023-12-06
富邦新莊,130.9,12,0,962D,0050,2023-12-06
富邦樹林,130.65,0,10,962E,0050,2023-12-06
富邦樹林,130.7,0,1000,962E,0050,2023-12-06
富邦樹林,130.9,0,2000,962E,0050,2023-12-06
富邦樹林,131.2,0,1000,962E,0050,2023-12-06
富邦斗六,130.7,0,1000,962G,0050,2023-12-06
富邦三峽,131.0,153,1000,962J,0050,2023-12-06
富邦雙和,130.8,1000,0,962L,0050,2023-12-06
富邦雙和,130.9,50,0,962L,0050,2023-12-06
富邦雙和,131.0,150,4000,962L,0050,2023-12-06
富邦頭份,130.85,150,0,962P,0050,2023-12-06
富邦北高,130.75,267,0,962Q,0050,2023-12-06
富邦北高,130.9,95,0,962Q,0050,2023-12-06
富邦羅東,130.7,0,15,9634,0050,2023-12-06
富邦羅東,130.85,10,0,9634,0050,2023-12-06
富邦羅東,131.15,0,3000,9634,0050,2023-12-06
富邦羅東,131.2,10000,0,9634,0050,2023-12-06
富邦羅東,131.35,7000,0,9634,0050,2023-12-06
富邦中壢,130.7,1000,0,9636,0050,2023-12-06
富邦中壢,130.85,10001,0,9636,0050,2023-12-06
富邦中壢,131.0,0,3031,9636,0050,2023-12-06
富邦中壢,131.1,200,2678,9636,0050,2023-12-06
富邦中壢,131.2,0,100,9636,0050,2023-12-06
富邦八德,130.7,150,0,963A,0050,2023-12-06
富邦八德,130.85,20,0,963A,0050,2023-12-06
富邦八德,130.95,0,5000,963A,0050,2023-12-06
富邦八德,131.2,50,0,963A,0050,2023-12-06
富邦豐原,130.8,170,0,963L,0050,2023-12-06
富邦新竹,130.7,200,0,9647,0050,2023-12-06
富邦新竹,130.75,2000,1000,9647,0050,2023-12-06
富邦新竹,130.8,20,330,9647,0050,2023-12-06
富邦新竹,130.85,5000,227,9647,0050,2023-12-06
富邦新竹,130.9,1000,500,9647,0050,2023-12-06
富邦新竹,131.25,0,1000,9647,0050,2023-12-06
富邦永和,130.8,107,50,9654,0050,2023-12-06
富邦永和,130.85,100,0,9654,0050,2023-12-06
富邦永和,130.9,0,5000,9654,0050,2023-12-06
富邦永和,131.0,1000,0,9654,0050,2023-12-06
富邦永和,131.15,0,30,9654,0050,2023-12-06
富邦永和,131.2,0,30,9654,0050,2023-12-06
富邦板橋,130.8,46,2138,9655,0050,2023-12-06
富邦板橋,130.85,100,438,9655,0050,2023-12-06
富邦板橋,130.9,339,1000,9655,0050,2023-12-06
富邦板橋,130.95,0,1143,9655,0050,2023-12-06
富邦板橋,131.0,2000,100,9655,0050,2023-12-06
富邦板橋,131.1,10,0,9655,0050,2023-12-06
富邦板橋,131.15,0,1000,9655,0050,2023-12-06
富邦板橋,131.2,0,1100,9655,0050,2023-12-06
富邦板橋,131.25,0,1000,9655,0050,2023-12-06
富邦板橋,131.35,0,2000,9655,0050,2023-12-06
富邦苗栗,130.7,50,0,9657,0050,2023-12-06
富邦苗栗,130.8,0,25,9657,0050,2023-12-06
富邦建國,130.55,0,2000,9658,0050,2023-12-06
富邦建國,130.7,100,1116,9658,0050,2023-12-06
富邦建國,130.75,200,0,9658,0050,2023-12-06
富邦建國,130.8,2012,4271,9658,0050,2023-12-06
富邦建國,130.85,30,0,9658,0050,2023-12-06
富邦建國,130.9,100,45,9658,0050,2023-12-06
富邦建國,130.95,0,100,9658,0050,2023-12-06
富邦建國,131.0,0,2000,9658,0050,2023-12-06
富邦建國,131.05,0,38,9658,0050,2023-12-06
富邦建國,131.1,20000,100,9658,0050,2023-12-06
富邦建國,131.15,1000,0,9658,0050,2023-12-06
富邦建國,131.3,19000,0,9658,0050,2023-12-06
富邦高雄,130.75,2065,0,9659,0050,2023-12-06
富邦高雄,130.8,0,150,9659,0050,2023-12-06
富邦高雄,130.85,500,0,9659,0050,2023-12-06
富邦高雄,131.15,0,576,9659,0050,2023-12-06
富邦高雄,131.2,0,125,9659,0050,2023-12-06
富邦台中,130.7,0,4000,965K,0050,2023-12-06
富邦台中,130.75,1000,0,965K,0050,2023-12-06
富邦台中,130.85,410,314,965K,0050,2023-12-06
富邦台中,130.9,5,230,965K,0050,2023-12-06
富邦彰化,130.8,81,0,965U,0050,2023-12-06
富邦彰化,130.85,0,1000,965U,0050,2023-12-06
富邦彰化,130.9,30,200,965U,0050,2023-12-06
富邦新店,130.65,1000,25,9661,0050,2023-12-06
富邦新店,130.7,1023,56,9661,0050,2023-12-06
富邦新店,130.75,0,6000,9661,0050,2023-12-06
富邦新店,130.8,1100,50,9661,0050,2023-12-06
富邦新店,130.85,100,22,9661,0050,2023-12-06
富邦新店,130.9,1000,2017,9661,0050,2023-12-06
富邦新店,130.95,0,6000,9661,0050,2023-12-06
富邦新店,131.0,0,3000,9661,0050,2023-12-06
富邦新店,131.1,0,17,9661,0050,2023-12-06
富邦新店,131.15,0,1000,9661,0050,2023-12-06
富邦新店,131.2,1000,0,9661,0050,2023-12-06
富邦新店,131.3,0,1000,9661,0050,2023-12-06
富邦敦南,130.7,3000,0,9663,0050,2023-12-06
富邦敦南,130.8,110,2023,9663,0050,2023-12-06
富邦敦南,130.85,1143,500,9663,0050,2023-12-06
富邦敦南,130.9,41,1010,9663,0050,2023-12-06
富邦敦南,131.0,1000,0,9663,0050,2023-12-06
富邦敦南,131.05,0,1000,9663,0050,2023-12-06
富邦敦南,131.15,0,14,9663,0050,2023-12-06
富邦敦南,131.2,0,10,9663,0050,2023-12-06
富邦桃園,130.7,1000,0,9665,0050,2023-12-06
富邦桃園,130.8,1130,0,9665,0050,2023-12-06
富邦桃園,130.85,100,0,9665,0050,2023-12-06
富邦桃園,130.9,0,1000,9665,0050,2023-12-06
富邦桃園,130.95,0,2000,9665,0050,2023-12-06
富邦南屯,130.8,4,1000,9666,0050,2023-12-06
富邦南屯,130.85,0,50,9666,0050,2023-12-06
富邦南屯,130.9,0,5000,9666,0050,2023-12-06
富邦南屯,130.95,5,2000,9666,0050,2023-12-06
富邦南屯,131.1,2000,0,9666,0050,2023-12-06
富邦台南,130.8,5,0,9667,0050,2023-12-06
富邦台南,130.95,0,60,9667,0050,2023-12-06
富邦台南,131.0,0,1457,9667,0050,2023-12-06
富邦員林,130.8,82,0,9672,0050,2023-12-06
富邦仁愛,130.75,1000,0,9676,0050,2023-12-06
富邦仁愛,130.8,1110,50,9676,0050,2023-12-06
富邦仁愛,130.95,1005,1000,9676,0050,2023-12-06
富邦仁愛,131.0,1008,1000,9676,0050,2023-12-06
富邦仁愛,131.25,0,2000,9676,0050,2023-12-06
富邦仁愛,131.3,0,1000,9676,0050,2023-12-06
富邦仁愛,131.35,0,2000,9676,0050,2023-12-06
富邦三重,130.7,1000,0,9677,0050,2023-12-06
富邦三重,130.8,25,0,9677,0050,2023-12-06
富邦三重,130.85,335,10,9677,0050,2023-12-06
富邦三重,131.0,0,100,9677,0050,2023-12-06
富邦宜蘭,130.65,153,0,9686,0050,2023-12-06
富邦宜蘭,130.85,10,0,9686,0050,2023-12-06
富邦宜蘭,131.0,1000,0,9686,0050,2023-12-06
富邦嘉義,131.05,10,0,9692,0050,2023-12-06
富邦新營,131.2,0,127,9693,0050,2023-12-06
富邦虎尾,130.8,0,423,9697,0050,2023-12-06
富邦虎尾,130.85,10,77,9697,0050,2023-12-06
富邦虎尾,130.9,316,0,9697,0050,2023-12-06
富邦虎尾,131.0,0,39,9697,0050,2023-12-06
富邦北港,130.75,114,0,969C,0050,2023-12-06
元大,130.4,81000,1000,9800,0050,2023-12-06
元大,130.5,3000,0,9800,0050,2023-12-06
元大,130.55,2000,0,9800,0050,2023-12-06
元大,130.6,0,3000,9800,0050,2023-12-06
元大,130.65,18168,2000,9800,0050,2023-12-06
元大,130.7,382010,0,9800,0050,2023-12-06
元大,130.75,164000,15000,9800,0050,2023-12-06
元大,130.8,121693,220,9800,0050,2023-12-06
元大,130.85,49040,60000,9800,0050,2023-12-06
元大,130.9,82060,196004,9800,0050,2023-12-06
元大,130.95,150073,31282,9800,0050,2023-12-06
元大,131.0,743010,0,9800,0050,2023-12-06
元大,131.05,162020,1000,9800,0050,2023-12-06
元大,131.1,51000,60000,9800,0050,2023-12-06
元大,131.15,16010,0,9800,0050,2023-12-06
元大,131.2,30010,0,9800,0050,2023-12-06
元大,131.25,16000,0,9800,0050,2023-12-06
元大,131.3,6000,30000,9800,0050,2023-12-06
元大,131.35,21000,14000,9800,0050,2023-12-06
元大,131.4,3000,6000,9800,0050,2023-12-06
元大城東,130.75,50,0,9801,0050,2023-12-06
元大城東,130.85,5,0,9801,0050,2023-12-06
元大城東,130.9,22,0,9801,0050,2023-12-06
元大城東,131.0,0,2000,9801,0050,2023-12-06
元大城東,131.15,0,21,9801,0050,2023-12-06
元大城東,131.2,0,279,9801,0050,2023-12-06
元大承德,130.7,1000,0,980a,0050,2023-12-06
元大承德,130.8,1300,568,980a,0050,2023-12-06
元大承德,130.9,26,1790,980a,0050,2023-12-06
元大承德,131.05,30,122,980a,0050,2023-12-06
元大承德,131.1,0,1000,980a,0050,2023-12-06
元大承德,131.2,1000,70,980a,0050,2023-12-06
元大斗六,130.8,0,1047,980C,0050,2023-12-06
元大斗六,130.9,67,0,980C,0050,2023-12-06
元大斗六,131.0,0,20,980C,0050,2023-12-06
元大斗六,131.05,0,20,980C,0050,2023-12-06
元大斗六,131.1,0,20,980C,0050,2023-12-06
元大斗六,131.15,10,0,980C,0050,2023-12-06
元大斗六,131.2,0,20,980C,0050,2023-12-06
元大沙鹿,130.9,1,0,980d,0050,2023-12-06
元大沙鹿,130.95,1000,0,980d,0050,2023-12-06
元大沙鹿,131.15,0,7000,980d,0050,2023-12-06
元大沙鹿,131.25,0,4000,980d,0050,2023-12-06
元大北府,130.65,0,143,980D,0050,2023-12-06
元大北府,130.85,20,0,980D,0050,2023-12-06
元大北府,130.9,45,0,980D,0050,2023-12-06
元大北府,131.1,8,0,980D,0050,2023-12-06
元大北府,131.25,0,1000,980D,0050,2023-12-06
元大清水,130.85,0,482,980e,0050,2023-12-06
元大清水,130.9,0,200,980e,0050,2023-12-06
元大清水,130.95,1000,0,980e,0050,2023-12-06
元大台北,130.85,0,350,980h,0050,2023-12-06
元大台北,130.9,77,0,980h,0050,2023-12-06
元大台北,131.15,0,1300,980h,0050,2023-12-06
元大台北,131.2,0,383,980h,0050,2023-12-06
元大竹科,130.7,0,5000,980K,0050,2023-12-06
元大竹科,130.8,64,0,980K,0050,2023-12-06
元大竹科,130.85,10170,0,980K,0050,2023-12-06
元大竹科,130.9,90,396,980K,0050,2023-12-06
元大竹科,130.95,3000,0,980K,0050,2023-12-06
元大竹科,131.05,1,0,980K,0050,2023-12-06
元大竹科,131.1,161,0,980K,0050,2023-12-06
元大竹科,131.2,0,300,980K,0050,2023-12-06
元大虎尾,130.65,0,428,980l,0050,2023-12-06
元大虎尾,130.7,0,1000,980l,0050,2023-12-06
元大虎尾,130.8,1000,0,980l,0050,2023-12-06
元大虎尾,130.9,0,45,980l,0050,2023-12-06
元大虎尾,130.95,1000,0,980l,0050,2023-12-06
元大虎尾,131.0,0,14,980l,0050,2023-12-06
元大虎尾,131.15,31,0,980l,0050,2023-12-06
元大南崁,130.65,0,80,980Q,0050,2023-12-06
元大南崁,130.7,50,0,980Q,0050,2023-12-06
元大南崁,130.8,0,500,980Q,0050,2023-12-06
元大南崁,130.85,160,0,980Q,0050,2023-12-06
元大南崁,130.95,45,0,980Q,0050,2023-12-06
元大南崁,131.05,17,0,980Q,0050,2023-12-06
元大南崁,131.1,31,0,980Q,0050,2023-12-06
元大南崁,131.2,3,0,980Q,0050,2023-12-06
元大南海,130.8,30,0,980R,0050,2023-12-06
元大府城,130.65,0,165,980u,0050,2023-12-06
元大府城,130.7,300,0,980u,0050,2023-12-06
元大府城,130.8,790,163,980u,0050,2023-12-06
元大府城,130.85,0,191,980u,0050,2023-12-06
元大府城,131.15,0,453,980u,0050,2023-12-06
元大西屯,130.85,210,0,980w,0050,2023-12-06
元大西屯,131.0,50,0,980w,0050,2023-12-06
元大西屯,131.05,1,0,980w,0050,2023-12-06
元大西屯,131.1,30,0,980w,0050,2023-12-06
元大西屯,131.15,40,0,980w,0050,2023-12-06
元大西屯,131.2,140,0,980w,0050,2023-12-06
元大台中,130.8,54,7,9812,0050,2023-12-06
元大台中,130.9,726,0,9812,0050,2023-12-06
元大八德,130.8,0,116,9813,0050,2023-12-06
元大八德,130.85,1450,0,9813,0050,2023-12-06
元大大益,130.8,0,714,9814,0050,2023-12-06
元大大益,130.9,34,0,9814,0050,2023-12-06
元大大灣,130.75,300,0,9815,0050,2023-12-06
元大大灣,130.8,150,0,9815,0050,2023-12-06
元大大灣,130.85,150,0,9815,0050,2023-12-06
元大新竹,130.75,3,12,9816,0050,2023-12-06
元大新竹,130.8,10,0,9816,0050,2023-12-06
元大新竹,130.9,0,373,9816,0050,2023-12-06
元大東泰,131.0,0,421,9817,0050,2023-12-06
元大東泰,131.2,23,0,9817,0050,2023-12-06
元大東泰,131.3,0,9000,9817,0050,2023-12-06
元大歸仁,130.65,0,200,981a,0050,2023-12-06
元大歸仁,130.9,0,1328,981a,0050,2023-12-06
元大歸仁,130.95,0,44,981a,0050,2023-12-06
元大鶯歌,130.75,0,36,981A,0050,2023-12-06
元大鶯歌,130.8,0,1000,981A,0050,2023-12-06
元大鶯歌,130.9,0,3000,981A,0050,2023-12-06
元大鶯歌,130.95,2000,0,981A,0050,2023-12-06
元大竹北,130.75,0,687,981B,0050,2023-12-06
元大竹北,130.8,1,0,981B,0050,2023-12-06
元大竹北,130.85,216,350,981B,0050,2023-12-06
元大竹北,130.9,0,400,981B,0050,2023-12-06
元大竹北,131.0,0,100,981B,0050,2023-12-06
元大竹北,131.2,25,0,981B,0050,2023-12-06
元大竹北,131.3,0,1000,981B,0050,2023-12-06
元大路竹,130.85,0,2,981C,0050,2023-12-06
元大路竹,131.0,38,45,981C,0050,2023-12-06
元大南投,130.75,0,1000,981D,0050,2023-12-06
元大南投,130.8,30,100,981D,0050,2023-12-06
元大南投,130.95,0,1000,981D,0050,2023-12-06
元大南投,131.2,0,92,981D,0050,2023-12-06
元大南投,131.35,0,1000,981D,0050,2023-12-06
元大佳里,130.7,240,0,981e,0050,2023-12-06
元大佳里,130.8,50,0,981e,0050,2023-12-06
元大佳里,130.85,100,0,981e,0050,2023-12-06
元大發財,130.8,500,0,981E,0050,2023-12-06
元大大里,130.65,1000,0,981g,0050,2023-12-06
元大大里,130.8,20,0,981g,0050,2023-12-06
元大大里,130.85,0,292,981g,0050,2023-12-06
元大大里,130.9,0,523,981g,0050,2023-12-06
元大大里,130.95,100,100,981g,0050,2023-12-06
元大大里,131.05,0,150,981g,0050,2023-12-06
元大彰化,130.4,0,1000,981G,0050,2023-12-06
元大彰化,130.9,0,110,981G,0050,2023-12-06
元大屏生,130.65,2000,0,981h,0050,2023-12-06
元大屏生,130.7,15,0,981h,0050,2023-12-06
元大屏生,130.9,40,0,981h,0050,2023-12-06
元大屏生,131.2,0,2000,981h,0050,2023-12-06
元大西螺,130.8,3,18,981i,0050,2023-12-06
元大西螺,130.85,0,18,981i,0050,2023-12-06
元大西螺,130.9,151,18,981i,0050,2023-12-06
元大西螺,131.05,0,18,981i,0050,2023-12-06
元大西螺,131.15,0,18,981i,0050,2023-12-06
元大天母,130.8,25,718,981I,0050,2023-12-06
元大天母,130.85,100,0,981I,0050,2023-12-06
元大天母,130.9,12,0,981I,0050,2023-12-06
元大天母,131.1,39,0,981I,0050,2023-12-06
元大士林,130.85,178,0,981j,0050,2023-12-06
元大士林,130.9,0,11000,981j,0050,2023-12-06
元大士林,131.2,20,0,981j,0050,2023-12-06
元大莒光,130.7,0,1000,981L,0050,2023-12-06
元大莒光,130.8,0,216,981L,0050,2023-12-06
元大莒光,130.85,50,415,981L,0050,2023-12-06
元大莒光,130.9,136,0,981L,0050,2023-12-06
元大莒光,131.1,0,26,981L,0050,2023-12-06
元大莒光,131.15,0,1250,981L,0050,2023-12-06
元大莒光,131.25,0,1000,981L,0050,2023-12-06
元大前金,130.7,1000,22000,981m,0050,2023-12-06
元大前金,130.8,1010,0,981m,0050,2023-12-06
元大前金,130.85,20,0,981m,0050,2023-12-06
元大前金,130.9,1000,10,981m,0050,2023-12-06
元大前金,130.95,100,0,981m,0050,2023-12-06
元大前金,131.0,0,1000,981m,0050,2023-12-06
元大前金,131.05,50,0,981m,0050,2023-12-06
元大前金,131.2,38,0,981m,0050,2023-12-06
元大苗栗,130.7,75,0,981M,0050,2023-12-06
元大苗栗,130.75,40,0,981M,0050,2023-12-06
元大苗栗,130.8,440,0,981M,0050,2023-12-06
元大苗栗,130.85,100,0,981M,0050,2023-12-06
元大苗栗,130.9,3000,1,981M,0050,2023-12-06
元大苗栗,130.95,20,15,981M,0050,2023-12-06
元大旗山,130.8,100,0,981n,0050,2023-12-06
元大旗山,130.85,1000,0,981n,0050,2023-12-06
元大旗山,131.2,38,0,981n,0050,2023-12-06
元大金門,130.75,100,0,981N,0050,2023-12-06
元大金門,130.85,0,7,981N,0050,2023-12-06
元大金門,130.9,500,0,981N,0050,2023-12-06
元大金門,131.05,200,0,981N,0050,2023-12-06
元大松山,130.85,175,0,981p,0050,2023-12-06
元大萬華,130.8,0,38,981q,0050,2023-12-06
元大萬華,131.0,100,0,981q,0050,2023-12-06
元大太平,130.7,0,57,981Q,0050,2023-12-06
元大太平,130.85,25,0,981Q,0050,2023-12-06
元大太平,130.9,1,0,981Q,0050,2023-12-06
元大屏南,130.75,10,0,981r,0050,2023-12-06
元大竹山,130.9,1,0,981R,0050,2023-12-06
元大崇德,130.8,0,217,981S,0050,2023-12-06
元大崇德,130.85,382,100,981S,0050,2023-12-06
元大崇德,130.9,522,0,981S,0050,2023-12-06
元大華山,131.05,0,293,981U,0050,2023-12-06
元大民雄,131.0,0,50,981V,0050,2023-12-06
元大民雄,131.2,0,2000,981V,0050,2023-12-06
元大新生,130.85,200,1000,981X,0050,2023-12-06
元大善化,130.7,8,0,981y,0050,2023-12-06
元大善化,130.8,55,0,981y,0050,2023-12-06
元大善化,130.85,10,486,981y,0050,2023-12-06
元大善化,131.15,1000,0,981y,0050,2023-12-06
元大善化,131.2,1000,0,981y,0050,2023-12-06
元大大統,130.95,41,0,981z,0050,2023-12-06
元大大統,131.0,0,1000,981z,0050,2023-12-06
元大大統,131.05,0,1000,981z,0050,2023-12-06
元大大統,131.2,0,100,981z,0050,2023-12-06
元大潮州,130.85,0,400,981Z,0050,2023-12-06
元大潮州,130.95,0,429,981Z,0050,2023-12-06
元大潮州,131.0,0,2000,981Z,0050,2023-12-06
元大學府,130.65,40,0,9822,0050,2023-12-06
元大學府,130.8,0,330,9822,0050,2023-12-06
元大學府,130.85,0,400,9822,0050,2023-12-06
元大學府,130.9,10,50,9822,0050,2023-12-06
元大學府,130.95,0,1000,9822,0050,2023-12-06
元大向上,130.65,0,98,9824,0050,2023-12-06
元大向上,131.0,0,250,9824,0050,2023-12-06
元大新營,130.8,0,822,9825,0050,2023-12-06
元大新營,130.85,20,0,9825,0050,2023-12-06
元大新營,131.15,0,200,9825,0050,2023-12-06
元大新營,131.2,0,1000,9825,0050,2023-12-06
元大永康,130.7,1000,1600,9829,0050,2023-12-06
元大永康,131.0,79,93,9829,0050,2023-12-06
元大永康,131.2,0,50,9829,0050,2023-12-06
元大羅東,130.7,0,1000,982A,0050,2023-12-06
元大羅東,130.8,20,0,982A,0050,2023-12-06
元大博愛,130.8,2000,0,982B,0050,2023-12-06
元大博愛,130.85,0,200,982B,0050,2023-12-06
元大博愛,130.9,103,0,982B,0050,2023-12-06
元大博愛,130.95,0,3000,982B,0050,2023-12-06
元大六合,130.7,5000,0,982C,0050,2023-12-06
元大六合,130.8,5000,0,982C,0050,2023-12-06
元大六合,130.85,1,0,982C,0050,2023-12-06
元大六合,130.9,20000,0,982C,0050,2023-12-06
元大六合,131.0,0,1000,982C,0050,2023-12-06
元大六合,131.1,10,147,982C,0050,2023-12-06
元大四維,130.8,403,0,9831,0050,2023-12-06
元大四維,130.85,110,0,9831,0050,2023-12-06
元大四維,130.9,0,14,9831,0050,2023-12-06
元大四維,131.0,0,1100,9831,0050,2023-12-06
元大四維,131.2,30,100,9831,0050,2023-12-06
元大敦化,130.55,0,1000,9833,0050,2023-12-06
元大敦化,130.9,23,0,9833,0050,2023-12-06
元大敦化,131.05,0,200,9833,0050,2023-12-06
元大敦化,131.1,7,0,9833,0050,2023-12-06
元大中壢,130.65,0,10,9834,0050,2023-12-06
元大中壢,130.8,0,354,9834,0050,2023-12-06
元大中壢,130.85,199,826,9834,0050,2023-12-06
元大中壢,130.9,130,0,9834,0050,2023-12-06
元大中壢,130.95,30,200,9834,0050,2023-12-06
元大中壢,131.0,1100,0,9834,0050,2023-12-06
元大中壢,131.2,0,30,9834,0050,2023-12-06
元大中山,130.7,0,30,9835,0050,2023-12-06
元大中山,130.85,200,0,9835,0050,2023-12-06
元大中山,130.9,1000,8,9835,0050,2023-12-06
元大中山,130.95,100,0,9835,0050,2023-12-06
元大中山,131.1,0,2000,9835,0050,2023-12-06
元大北港,130.8,100,0,9837,0050,2023-12-06
元大北港,130.95,1000,0,9837,0050,2023-12-06
元大豐原,130.8,0,23,9838,0050,2023-12-06
元大豐原,130.9,8,0,9838,0050,2023-12-06
元大豐原,130.95,77,0,9838,0050,2023-12-06
元大豐原,131.0,0,1000,9838,0050,2023-12-06
元大林森,130.75,12,1000,983B,0050,2023-12-06
元大林森,130.8,22,0,983B,0050,2023-12-06
元大上新,130.85,0,55,983G,0050,2023-12-06
元大上新,131.0,0,1000,983G,0050,2023-12-06
元大大雅,131.0,100,0,983i,0050,2023-12-06
元大大雅,131.05,0,200,983i,0050,2023-12-06
元大大雅,131.35,0,1000,983i,0050,2023-12-06
元大仁愛,130.7,200,0,983j,0050,2023-12-06
元大仁愛,130.85,39,0,983j,0050,2023-12-06
元大仁愛,131.15,0,1000,983j,0050,2023-12-06
元大學甲,130.65,0,27,983K,0050,2023-12-06
元大學甲,130.85,4,0,983K,0050,2023-12-06
元大木柵,130.85,7,0,983M,0050,2023-12-06
元大木柵,130.9,15,0,983M,0050,2023-12-06
元大大安,130.75,60,0,983N,0050,2023-12-06
元大大安,130.8,93,0,983N,0050,2023-12-06
元大大安,130.85,1,0,983N,0050,2023-12-06
元大大安,131.1,2,0,983N,0050,2023-12-06
元大頭份,130.4,0,1000,983U,0050,2023-12-06
元大頭份,130.7,0,385,983U,0050,2023-12-06
元大頭份,130.75,0,1000,983U,0050,2023-12-06
元大頭份,130.8,0,79,983U,0050,2023-12-06
元大頭份,130.85,16,0,983U,0050,2023-12-06
元大頭份,130.9,10,8,983U,0050,2023-12-06
元大頭份,130.95,0,1000,983U,0050,2023-12-06
元大頭份,131.15,0,200,983U,0050,2023-12-06
元大竹南,131.1,38,0,983V,0050,2023-12-06
元大德芳,130.8,51,0,983W,0050,2023-12-06
元大德芳,130.85,0,1,983W,0050,2023-12-06
元大德芳,131.25,0,3000,983W,0050,2023-12-06
元大鳳山,130.85,60,0,983Z,0050,2023-12-06
元大鳳山,130.9,23,0,983Z,0050,2023-12-06
元大鳳山,131.2,0,1000,983Z,0050,2023-12-06
元大新中,130.65,0,100,984C,0050,2023-12-06
元大新中,130.85,130,0,984C,0050,2023-12-06
元大新中,130.9,3000,0,984C,0050,2023-12-06
元大新中,130.95,27,0,984C,0050,2023-12-06
元大新中,131.2,25,0,984C,0050,2023-12-06
元大南勢,130.65,0,100,984E,0050,2023-12-06
元大南勢,130.95,0,5000,984E,0050,2023-12-06
元大南勢,131.0,0,500,984E,0050,2023-12-06
元大景美,130.75,15,0,984H,0050,2023-12-06
元大景美,130.8,0,110,984H,0050,2023-12-06
元大景美,130.85,200,4000,984H,0050,2023-12-06
元大景美,130.95,0,1100,984H,0050,2023-12-06
元大景美,131.0,0,1100,984H,0050,2023-12-06
元大景美,131.2,0,1000,984H,0050,2023-12-06
元大館前,130.65,10,0,984K,0050,2023-12-06
元大館前,130.7,10000,0,984K,0050,2023-12-06
元大館前,130.75,0,1000,984K,0050,2023-12-06
元大館前,130.8,40,200,984K,0050,2023-12-06
元大館前,130.9,150,25,984K,0050,2023-12-06
元大永春,130.65,25,0,9852,0050,2023-12-06
元大永春,130.7,2000,0,9852,0050,2023-12-06
元大永春,130.8,0,369,9852,0050,2023-12-06
元大永春,130.85,100,300,9852,0050,2023-12-06
元大永春,130.9,76,0,9852,0050,2023-12-06
元大永春,131.0,1200,3000,9852,0050,2023-12-06
元大永春,131.05,0,200,9852,0050,2023-12-06
元大永春,131.15,0,1000,9852,0050,2023-12-06
元大南屯,130.65,0,353,9853,0050,2023-12-06
元大南屯,130.8,45,10,9853,0050,2023-12-06
元大南屯,130.85,5020,0,9853,0050,2023-12-06
元大南屯,130.9,0,1,9853,0050,2023-12-06
元大南屯,130.95,120,0,9853,0050,2023-12-06
元大南屯,131.0,0,100,9853,0050,2023-12-06
元大南屯,131.2,230,0,9853,0050,2023-12-06
元大興安,131.0,0,130,9854,0050,2023-12-06
元大興安,131.1,0,149,9854,0050,2023-12-06
元大興安,131.35,1000,0,9854,0050,2023-12-06
元大花蓮,130.8,11,0,9856,0050,2023-12-06
元大花蓮,130.9,20,14,9856,0050,2023-12-06
元大蘆洲,130.7,500,0,9857,0050,2023-12-06
元大蘆洲,130.8,0,13,9857,0050,2023-12-06
元大蘆洲,130.85,39,1000,9857,0050,2023-12-06
元大蘆洲,130.9,16,150,9857,0050,2023-12-06
元大蘆洲,130.95,0,1000,9857,0050,2023-12-06
元大蘆洲,131.05,50,0,9857,0050,2023-12-06
元大龍潭,130.4,0,1000,9858,0050,2023-12-06
元大龍潭,130.65,0,288,9858,0050,2023-12-06
元大龍潭,130.8,0,424,9858,0050,2023-12-06
元大龍潭,130.85,23,0,9858,0050,2023-12-06
元大龍潭,131.0,0,1000,9858,0050,2023-12-06
元大經國,130.65,0,3000,9859,0050,2023-12-06
元大經國,130.8,273,235,9859,0050,2023-12-06
元大經國,130.85,138,0,9859,0050,2023-12-06
元大經國,130.9,10,1000,9859,0050,2023-12-06
元大鳳中,130.8,73,34,985C,0050,2023-12-06
元大鳳中,130.85,10,0,985C,0050,2023-12-06
元大鳳中,130.95,0,646,985C,0050,2023-12-06
元大鳳中,131.3,0,1000,985C,0050,2023-12-06
元大南京,130.65,0,200,9862,0050,2023-12-06
元大南京,130.7,16,0,9862,0050,2023-12-06
元大南京,130.8,0,1000,9862,0050,2023-12-06
元大南京,130.85,50,0,9862,0050,2023-12-06
元大南京,130.9,63,0,9862,0050,2023-12-06
元大南京,131.0,0,7,9862,0050,2023-12-06
元大南京,131.15,0,30,9862,0050,2023-12-06
元大和平,130.7,1000,0,9863,0050,2023-12-06
元大和平,131.0,0,627,9863,0050,2023-12-06
元大北成,130.75,0,1000,9867,0050,2023-12-06
元大北成,131.0,1000,196,9867,0050,2023-12-06
元大文心,130.65,0,30,9868,0050,2023-12-06
元大文心,130.85,62,0,9868,0050,2023-12-06
元大文心,130.95,1000,0,9868,0050,2023-12-06
元大文心,131.0,0,1000,9868,0050,2023-12-06
元大文心,131.3,0,1000,9868,0050,2023-12-06
元大新盛,130.75,17,23,9869,0050,2023-12-06
元大新盛,130.8,58,0,9869,0050,2023-12-06
元大新盛,130.85,0,1000,9869,0050,2023-12-06
元大新盛,130.9,70,0,9869,0050,2023-12-06
元大新盛,131.0,1000,1000,9869,0050,2023-12-06
元大新盛,131.1,90,0,9869,0050,2023-12-06
