securities_trader,price,buy,sell,securities_trader_id,stock_id,date
凱基松山,31.95,0,1000,9217,2618,2023-11-17
凱基松山,32.0,6000,0,9217,2618,2023-11-17
凱基松山,32.05,6000,23000,9217,2618,2023-11-17
凱基松山,32.1,3300,11000,9217,2618,2023-11-17
凱基松山,32.15,14000,21000,9217,2618,2023-11-17
凱基松山,32.2,2000,0,9217,2618,2023-11-17
凱基松山,32.25,7000,0,9217,2618,2023-11-17
凱基松山,32.3,23000,0,9217,2618,2023-11-17
凱基松山,32.35,6000,0,9217,2618,2023-11-17
凱基松山,32.4,0,1000,9217,2618,2023-11-17
凱基松山,32.45,3000,0,9217,2618,2023-11-17
凱基松山,32.5,2000,0,9217,2618,2023-11-17
凱基松山,35.15,1000,0,9217,2630,2023-11-17
凱基松山,35.25,0,1000,9217,2630,2023-11-17
凱基松山,35.3,0,1000,9217,2630,2023-11-17
凱基松山,35.5,1000,0,9217,2630,2023-11-17
凱基松山,35.55,3000,0,9217,2630,2023-11-17
凱基松山,30.35,0,4000,9217,2633,2023-11-17
凱基松山,50.1,1000,0,9217,2634,2023-11-17
凱基松山,50.2,1000,0,9217,2634,2023-11-17
凱基松山,50.4,0,2000,9217,2634,2023-11-17
凱基松山,50.5,20,1000,9217,2634,2023-11-17
凱基松山,50.6,0,1000,9217,2634,2023-11-17
凱基松山,43.9,1000,0,9217,2637,2023-11-17
凱基松山,44.1,1000,2000,9217,2637,2023-11-17
凱基松山,44.2,0,2000,9217,2637,2023-11-17
凱基松山,44.3,0,2000,9217,2637,2023-11-17
凱基松山,17.4,0,1000,9217,2641,2023-11-17
凱基松山,102.5,0,1000,9217,2645,2023-11-17
凱基松山,22.45,1000,0,9217,2702,2023-11-17
凱基松山,22.55,0,1000,9217,2702,2023-11-17
凱基松山,18.1,1000,0,9217,2705,2023-11-17
凱基松山,18.3,2000,4000,9217,2705,2023-11-17
凱基松山,18.4,1000,0,9217,2705,2023-11-17
凱基松山,18.8,1000,0,9217,2705,2023-11-17
凱基松山,18.85,0,2000,9217,2705,2023-11-17
凱基松山,19.3,0,1000,9217,2705,2023-11-17
凱基松山,19.35,0,1000,9217,2705,2023-11-17
凱基松山,19.55,4000,0,9217,2705,2023-11-17
凱基松山,19.7,3000,0,9217,2705,2023-11-17
凱基松山,16.4,0,150,9217,2706,2023-11-17
凱基松山,76.7,0,9,9217,2719,2023-11-17
凱基松山,60.8,0,1000,9217,2722,2023-11-17
凱基松山,61.3,0,1000,9217,2722,2023-11-17
凱基松山,62.6,2000,0,9217,2722,2023-11-17
凱基松山,64.3,1000,0,9217,2722,2023-11-17
凱基松山,64.5,0,480,9217,2722,2023-11-17
凱基松山,64.6,3000,0,9217,2722,2023-11-17
凱基松山,104.5,0,3000,9217,2723,2023-11-17
凱基松山,105.0,2000,0,9217,2723,2023-11-17
凱基松山,106.0,0,1000,9217,2723,2023-11-17
凱基松山,257.5,0,20,9217,2727,2023-11-17
凱基松山,258.5,0,30,9217,2727,2023-11-17
凱基松山,259.0,0,25,9217,2727,2023-11-17
凱基松山,260.5,0,50,9217,2727,2023-11-17
凱基松山,149.5,1000,0,9217,2731,2023-11-17
凱基松山,153.0,1000,0,9217,2731,2023-11-17
凱基松山,155.0,0,2000,9217,2731,2023-11-17
凱基松山,155.5,0,1000,9217,2731,2023-11-17
凱基松山,119.5,1000,0,9217,2732,2023-11-17
凱基松山,48.25,1000,0,9217,2734,2023-11-17
凱基松山,48.8,4000,0,9217,2734,2023-11-17
凱基松山,49.0,4000,0,9217,2734,2023-11-17
凱基松山,49.1,0,1000,9217,2734,2023-11-17
凱基松山,49.4,0,5000,9217,2734,2023-11-17
凱基松山,50.1,0,1000,9217,2734,2023-11-17
凱基松山,50.3,0,1000,9217,2734,2023-11-17
凱基松山,51.5,0,1000,9217,2734,2023-11-17
凱基松山,51.9,1000,0,9217,2734,2023-11-17
凱基松山,52.6,0,3000,9217,2734,2023-11-17
凱基松山,30.8,0,1000,9217,2736,2023-11-17
凱基松山,32.1,0,2000,9217,2736,2023-11-17
凱基松山,32.15,0,2000,9217,2736,2023-11-17
凱基松山,32.3,0,80,9217,2736,2023-11-17
凱基松山,32.6,1000,0,9217,2736,2023-11-17
凱基松山,32.7,3000,2000,9217,2736,2023-11-17
凱基松山,32.85,1000,0,9217,2736,2023-11-17
凱基松山,33.1,3000,1000,9217,2736,2023-11-17
凱基松山,33.15,0,1000,9217,2736,2023-11-17
凱基松山,59.8,2000,0,9217,2739,2023-11-17
凱基松山,62.2,1000,0,9217,2739,2023-11-17
凱基松山,63.4,1000,0,9217,2739,2023-11-17
凱基松山,63.8,0,1000,9217,2739,2023-11-17
凱基松山,63.9,1000,9000,9217,2739,2023-11-17
凱基松山,146.0,2000,0,9217,2743,2023-11-17
凱基松山,146.5,1000,0,9217,2743,2023-11-17
凱基松山,149.0,0,2000,9217,2743,2023-11-17
凱基松山,150.0,3000,4000,9217,2743,2023-11-17
凱基松山,151.0,0,1000,9217,2743,2023-11-17
凱基松山,151.5,0,1000,9217,2743,2023-11-17
凱基松山,152.0,0,2000,9217,2743,2023-11-17
凱基松山,87.0,1000,0,9217,2748,2023-11-17
凱基松山,87.8,1000,0,9217,2748,2023-11-17
凱基松山,17.65,0,2000,9217,2801,2023-11-17
凱基松山,17.7,0,2000,9217,2801,2023-11-17
凱基松山,17.75,18,17000,9217,2801,2023-11-17
凱基松山,38.45,1000,0,9217,2809,2023-11-17
凱基松山,15.1,0,1000,9217,2812,2023-11-17
凱基松山,13.25,100515,336,9217,2834,2023-11-17
凱基松山,13.3,31000,5000,9217,2834,2023-11-17
凱基松山,13.35,0,1000,9217,2834,2023-11-17
凱基松山,13.7,200,0,9217,2838,2023-11-17
凱基松山,11.95,2,0,9217,2845,2023-11-17
凱基松山,69.7,1000,0,9217,2850,2023-11-17
凱基松山,22.85,0,2000,9217,2851,2023-11-17
凱基松山,21.6,3000,6000,9217,2880,2023-11-17
凱基松山,21.65,4000,90000,9217,2880,2023-11-17
凱基松山,63.0,2000,589,9217,2881,2023-11-17
凱基松山,63.1,2000,3000,9217,2881,2023-11-17
凱基松山,63.4,0,1000,9217,2881,2023-11-17
凱基松山,45.6,0,7000,9217,2882,2023-11-17
凱基松山,45.7,0,200,9217,2882,2023-11-17
凱基松山,45.9,3000,0,9217,2882,2023-11-17
凱基松山,11.95,0,12000,9217,2883,2023-11-17
凱基松山,12.0,0,1000,9217,2883,2023-11-17
凱基松山,12.05,4000,1000,9217,2883,2023-11-17
凱基松山,25.05,4000,0,9217,2884,2023-11-17
凱基松山,25.15,3400,1488,9217,2884,2023-11-17
凱基松山,25.2,4000,0,9217,2884,2023-11-17
凱基松山,25.25,0,6000,9217,2884,2023-11-17
凱基松山,25.45,4000,0,9217,2885,2023-11-17
凱基松山,39.3,0,1000,9217,2886,2023-11-17
凱基松山,39.35,0,104,9217,2886,2023-11-17
凱基松山,39.45,0,1000,9217,2886,2023-11-17
凱基松山,39.55,2000,0,9217,2886,2023-11-17
凱基松山,18.0,0,526,9217,2887,2023-11-17
凱基松山,18.05,39000,0,9217,2887,2023-11-17
凱基松山,18.1,11000,30000,9217,2887,2023-11-17
凱基松山,45.85,0,1,9217,2887F,2023-11-17
凱基松山,9.03,52000,0,9217,2888,2023-11-17
凱基松山,9.04,0,3000,9217,2888,2023-11-17
凱基松山,11.6,0,17228,9217,2889,2023-11-17
凱基松山,18.9,5000,0,9217,2890,2023-11-17
凱基松山,26.75,0,1000,9217,2891,2023-11-17
凱基松山,26.8,0,20000,9217,2891,2023-11-17
凱基松山,26.85,0,24500,9217,2891,2023-11-17
凱基松山,26.9,3000,5000,9217,2891,2023-11-17
凱基松山,26.95,6000,6000,9217,2891,2023-11-17
凱基松山,27.4,4000,0,9217,2892,2023-11-17
凱基松山,27.5,8000,0,9217,2892,2023-11-17
凱基松山,27.55,5000,0,9217,2892,2023-11-17
凱基松山,27.6,0,2000,9217,2892,2023-11-17
凱基松山,24.3,0,92,9217,2903,2023-11-17
凱基松山,24.35,3000,0,9217,2903,2023-11-17
凱基松山,24.4,3000,0,9217,2903,2023-11-17
凱基松山,13.55,1000,0,9217,2905,2023-11-17
凱基松山,13.7,2000,0,9217,2905,2023-11-17
凱基松山,13.75,0,1000,9217,2905,2023-11-17
凱基松山,13.9,0,2000,9217,2905,2023-11-17
凱基松山,20.7,0,30,9217,2908,2023-11-17
凱基松山,268.0,0,100,9217,2912,2023-11-17
凱基松山,269.0,0,1000,9217,2912,2023-11-17
凱基松山,63.4,1000,1000,9217,2915,2023-11-17
凱基松山,83.9,0,1000,9217,3005,2023-11-17
凱基松山,84.1,0,22,9217,3005,2023-11-17
凱基松山,84.5,1000,0,9217,3005,2023-11-17
凱基松山,84.9,0,1000,9217,3005,2023-11-17
凱基松山,85.0,0,1020,9217,3005,2023-11-17
凱基松山,85.1,0,2000,9217,3005,2023-11-17
凱基松山,85.2,0,20,9217,3005,2023-11-17
凱基松山,86.9,0,22,9217,3005,2023-11-17
凱基松山,87.0,0,1000,9217,3005,2023-11-17
凱基松山,87.1,0,1000,9217,3005,2023-11-17
凱基松山,87.4,1000,0,9217,3005,2023-11-17
凱基松山,88.5,0,20,9217,3005,2023-11-17
凱基松山,89.9,0,5000,9217,3005,2023-11-17
凱基松山,90.0,1000,0,9217,3005,2023-11-17
凱基松山,90.5,0,40,9217,3005,2023-11-17
凱基松山,94.2,1000,0,9217,3006,2023-11-17
凱基松山,95.6,1000,1000,9217,3006,2023-11-17
凱基松山,95.9,0,1000,9217,3006,2023-11-17
凱基松山,96.9,0,1000,9217,3006,2023-11-17
凱基松山,2120.0,0,10,9217,3008,2023-11-17
凱基松山,100.5,1000,1000,9217,3010,2023-11-17
凱基松山,37.25,1000,0,9217,3011,2023-11-17
凱基松山,37.3,2000,0,9217,3011,2023-11-17
凱基松山,44.45,0,2000,9217,3013,2023-11-17
凱基松山,44.6,1000,0,9217,3013,2023-11-17
凱基松山,154.0,0,1000,9217,3014,2023-11-17
凱基松山,61.5,0,1000,9217,3016,2023-11-17
凱基松山,316.0,3000,0,9217,3017,2023-11-17
凱基松山,317.0,1000,1000,9217,3017,2023-11-17
凱基松山,318.5,1000,0,9217,3017,2023-11-17
凱基松山,321.5,0,1000,9217,3017,2023-11-17
凱基松山,79.5,0,1000,9217,3022,2023-11-17
凱基松山,45.6,0,1,9217,3025,2023-11-17
凱基松山,47.6,0,10000,9217,3025,2023-11-17
凱基松山,47.65,0,2000,9217,3025,2023-11-17
凱基松山,96.1,0,50,9217,3026,2023-11-17
凱基松山,32.45,0,1000,9217,3028,2023-11-17
凱基松山,66.7,1000,0,9217,3032,2023-11-17
凱基松山,66.8,2000,0,9217,3032,2023-11-17
凱基松山,67.4,0,1000,9217,3032,2023-11-17
凱基松山,67.5,1000,0,9217,3032,2023-11-17
凱基松山,490.0,3,0,9217,3034,2023-11-17
凱基松山,490.5,2000,0,9217,3034,2023-11-17
凱基松山,491.0,1000,0,9217,3034,2023-11-17
凱基松山,495.0,0,1000,9217,3034,2023-11-17
凱基松山,324.5,0,4000,9217,3035,2023-11-17
凱基松山,326.0,1000,0,9217,3035,2023-11-17
凱基松山,329.5,0,1000,9217,3035,2023-11-17
凱基松山,330.0,0,15,9217,3035,2023-11-17
凱基松山,332.0,0,1000,9217,3035,2023-11-17
凱基松山,333.5,0,1000,9217,3035,2023-11-17
凱基松山,335.0,0,1100,9217,3035,2023-11-17
凱基松山,335.5,0,1000,9217,3035,2023-11-17
凱基松山,337.5,1000,9,9217,3035,2023-11-17
凱基松山,338.5,0,100,9217,3035,2023-11-17
凱基松山,339.5,0,8000,9217,3035,2023-11-17
凱基松山,340.0,0,2000,9217,3035,2023-11-17
凱基松山,342.0,0,2000,9217,3035,2023-11-17
凱基松山,344.5,0,2000,9217,3035,2023-11-17
凱基松山,348.5,0,50,9217,3035,2023-11-17
凱基松山,349.5,2000,0,9217,3035,2023-11-17
凱基松山,350.0,0,1000,9217,3035,2023-11-17
凱基松山,350.5,0,2000,9217,3035,2023-11-17
凱基松山,116.0,1000,0,9217,3036,2023-11-17
凱基松山,116.5,0,5000,9217,3036,2023-11-17
凱基松山,156.0,5000,0,9217,3037,2023-11-17
凱基松山,157.0,0,1000,9217,3037,2023-11-17
凱基松山,157.5,0,1000,9217,3037,2023-11-17
凱基松山,158.0,500,1000,9217,3037,2023-11-17
凱基松山,158.5,0,1000,9217,3037,2023-11-17
凱基松山,159.0,0,2000,9217,3037,2023-11-17
凱基松山,30.3,1000,0,9217,3038,2023-11-17
凱基松山,27.95,2000,0,9217,3041,2023-11-17
凱基松山,28.25,0,1000,9217,3041,2023-11-17
凱基松山,28.4,2000,0,9217,3041,2023-11-17
凱基松山,28.55,0,1000,9217,3041,2023-11-17
凱基松山,28.6,1000,1000,9217,3041,2023-11-17
凱基松山,28.65,2000,2000,9217,3041,2023-11-17
凱基松山,28.7,0,1000,9217,3041,2023-11-17
凱基松山,28.75,1000,0,9217,3041,2023-11-17
凱基松山,28.8,3000,0,9217,3041,2023-11-17
凱基松山,28.85,0,4000,9217,3041,2023-11-17
凱基松山,29.0,1000,2000,9217,3041,2023-11-17
凱基松山,29.1,0,5000,9217,3041,2023-11-17
凱基松山,29.2,0,2000,9217,3041,2023-11-17
凱基松山,29.25,0,7000,9217,3041,2023-11-17
凱基松山,29.3,2000,0,9217,3041,2023-11-17
凱基松山,29.4,0,1000,9217,3041,2023-11-17
凱基松山,29.45,1000,4000,9217,3041,2023-11-17
凱基松山,29.5,2000,0,9217,3041,2023-11-17
凱基松山,29.55,0,3000,9217,3041,2023-11-17
凱基松山,29.7,1000,0,9217,3041,2023-11-17
凱基松山,29.75,1000,2000,9217,3041,2023-11-17
凱基松山,29.8,0,1000,9217,3041,2023-11-17
凱基松山,29.85,5000,2000,9217,3041,2023-11-17
凱基松山,30.0,4000,2000,9217,3041,2023-11-17
凱基松山,30.05,4000,0,9217,3041,2023-11-17
凱基松山,30.2,1000,0,9217,3041,2023-11-17
凱基松山,30.45,1000,0,9217,3041,2023-11-17
凱基松山,30.5,8000,0,9217,3041,2023-11-17
凱基松山,196.5,2000,4000,9217,3044,2023-11-17
凱基松山,197.0,0,4000,9217,3044,2023-11-17
凱基松山,197.5,0,4000,9217,3044,2023-11-17
凱基松山,98.0,0,4000,9217,3045,2023-11-17
凱基松山,98.2,0,3000,9217,3045,2023-11-17
凱基松山,64.1,1000,0,9217,3046,2023-11-17
凱基松山,31.4,2000,0,9217,3051,2023-11-17
凱基松山,31.45,0,1000,9217,3051,2023-11-17
凱基松山,11.0,16000,0,9217,3052,2023-11-17
凱基松山,40.6,0,1000,9217,3055,2023-11-17
凱基松山,27.15,5000,0,9217,3056,2023-11-17
凱基松山,33.8,0,2000,9217,3071,2023-11-17
凱基松山,82.6,0,1000,9217,3078,2023-11-17
凱基松山,82.7,10000,0,9217,3078,2023-11-17
凱基松山,82.8,0,2000,9217,3078,2023-11-17
凱基松山,82.9,21,0,9217,3078,2023-11-17
凱基松山,83.0,3200,0,9217,3078,2023-11-17
凱基松山,38.7,1000,0,9217,3094,2023-11-17
凱基松山,38.85,1000,0,9217,3094,2023-11-17
凱基松山,39.0,1000,0,9217,3094,2023-11-17
凱基松山,39.3,3000,0,9217,3094,2023-11-17
凱基松山,39.35,0,5000,9217,3094,2023-11-17
凱基松山,39.5,0,6000,9217,3094,2023-11-17
凱基松山,98.5,0,1000,9217,3141,2023-11-17
凱基松山,100.5,0,1000,9217,3141,2023-11-17
凱基松山,20.4,357,0,9217,3149,2023-11-17
凱基松山,46.0,0,1000,9217,3162,2023-11-17
凱基松山,52.2,2000,0,9217,3176,2023-11-17
凱基松山,96.4,0,1000,9217,3189,2023-11-17
凱基松山,96.5,0,2000,9217,3189,2023-11-17
凱基松山,97.0,5000,0,9217,3189,2023-11-17
凱基松山,150.5,1000,0,9217,3217,2023-11-17
凱基松山,151.0,1000,0,9217,3217,2023-11-17
凱基松山,152.0,5000,0,9217,3217,2023-11-17
凱基松山,152.5,13000,0,9217,3217,2023-11-17
凱基松山,154.0,2000,0,9217,3217,2023-11-17
凱基松山,155.5,10000,0,9217,3217,2023-11-17
凱基松山,156.5,81000,0,9217,3217,2023-11-17
凱基松山,157.5,0,1000,9217,3217,2023-11-17
凱基松山,160.0,3000,0,9217,3217,2023-11-17
凱基松山,163.0,15000,0,9217,3217,2023-11-17
凱基松山,284.0,10000,0,9217,3218,2023-11-17
凱基松山,142.0,0,12000,9217,3227,2023-11-17
凱基松山,143.0,1000,5000,9217,3227,2023-11-17
凱基松山,143.5,0,5000,9217,3227,2023-11-17
凱基松山,144.0,0,2000,9217,3227,2023-11-17
凱基松山,197.0,0,1000,9217,3228,2023-11-17
凱基松山,198.0,0,1000,9217,3228,2023-11-17
凱基松山,203.0,0,1000,9217,3228,2023-11-17
凱基松山,98.8,1000,6000,9217,3231,2023-11-17
凱基松山,98.9,15300,8000,9217,3231,2023-11-17
凱基松山,99.0,11000,9000,9217,3231,2023-11-17
凱基松山,99.1,0,1000,9217,3231,2023-11-17
凱基松山,99.2,1000,0,9217,3231,2023-11-17
凱基松山,99.3,0,6000,9217,3231,2023-11-17
凱基松山,99.6,0,2000,9217,3231,2023-11-17
凱基松山,99.7,200,0,9217,3231,2023-11-17
凱基松山,99.9,2000,9000,9217,3231,2023-11-17
凱基松山,100.0,2000,0,9217,3231,2023-11-17
凱基松山,22.5,1000,0,9217,3232,2023-11-17
凱基松山,22.55,0,3000,9217,3232,2023-11-17
凱基松山,23.9,3000,1000,9217,3252,2023-11-17
凱基松山,97.8,100,0,9217,3260,2023-11-17
凱基松山,98.2,2000,1000,9217,3260,2023-11-17
凱基松山,98.3,100000,0,9217,3260,2023-11-17
凱基松山,98.5,1000,0,9217,3260,2023-11-17
凱基松山,69.2,1000,0,9217,3264,2023-11-17
凱基松山,69.3,1000,1000,9217,3264,2023-11-17
凱基松山,69.4,0,1000,9217,3264,2023-11-17
凱基松山,69.5,2000,0,9217,3264,2023-11-17
凱基松山,84.9,0,10000,9217,3265,2023-11-17
凱基松山,86.0,10000,0,9217,3265,2023-11-17
凱基松山,27.2,1000,0,9217,3276,2023-11-17
凱基松山,27.85,0,5000,9217,3276,2023-11-17
凱基松山,28.45,0,1000,9217,3276,2023-11-17
凱基松山,26.5,0,20000,9217,3285,2023-11-17
凱基松山,27.5,0,1000,9217,3290,2023-11-17
凱基松山,27.55,0,2000,9217,3290,2023-11-17
凱基松山,27.8,0,2000,9217,3290,2023-11-17
凱基松山,53.2,1000,0,9217,3306,2023-11-17
凱基松山,53.3,0,1000,9217,3306,2023-11-17
凱基松山,37.05,0,1000,9217,3308,2023-11-17
凱基松山,21.35,5000,0,9217,3312,2023-11-17
凱基松山,21.4,0,1000,9217,3312,2023-11-17
凱基松山,21.75,0,5000,9217,3312,2023-11-17
凱基松山,25.05,1000,0,9217,3322,2023-11-17
凱基松山,25.35,1000,0,9217,3322,2023-11-17
凱基松山,28.7,1000,0,9217,3323,2023-11-17
凱基松山,343.0,1000,0,9217,3324,2023-11-17
凱基松山,348.0,0,1000,9217,3324,2023-11-17
凱基松山,72.0,2000,0,9217,3363,2023-11-17
凱基松山,129.5,0,2000,9217,3374,2023-11-17
凱基松山,130.0,2000,0,9217,3374,2023-11-17
凱基松山,131.0,1000,0,9217,3374,2023-11-17
凱基松山,125.0,1000,0,9217,3376,2023-11-17
凱基松山,127.5,1000,0,9217,3376,2023-11-17
凱基松山,128.0,1000,1000,9217,3376,2023-11-17
凱基松山,129.0,0,5000,9217,3376,2023-11-17
凱基松山,129.5,0,1000,9217,3376,2023-11-17
凱基松山,130.0,1000,0,9217,3376,2023-11-17
凱基松山,131.0,0,82,9217,3376,2023-11-17
凱基松山,34.7,5000,0,9217,3380,2023-11-17
凱基松山,35.0,0,1000,9217,3380,2023-11-17
凱基松山,35.05,0,1000,9217,3380,2023-11-17
凱基松山,35.1,2000,0,9217,3380,2023-11-17
凱基松山,35.3,0,3000,9217,3380,2023-11-17
凱基松山,58.8,0,1000,9217,3402,2023-11-17
凱基松山,387.5,1000,0,9217,3406,2023-11-17
凱基松山,191.0,0,1000,9217,3413,2023-11-17
凱基松山,70.6,1000,0,9217,3438,2023-11-17
凱基松山,71.0,1000,0,9217,3438,2023-11-17
凱基松山,1675.0,0,2000,9217,3443,2023-11-17
凱基松山,1680.0,0,2000,9217,3443,2023-11-17
凱基松山,1685.0,0,4000,9217,3443,2023-11-17
凱基松山,1690.0,0,4000,9217,3443,2023-11-17
凱基松山,1705.0,0,2000,9217,3443,2023-11-17
凱基松山,1715.0,0,2000,9217,3443,2023-11-17
凱基松山,1720.0,0,1000,9217,3443,2023-11-17
凱基松山,1725.0,50,0,9217,3443,2023-11-17
凱基松山,1730.0,20,0,9217,3443,2023-11-17
凱基松山,1735.0,7000,0,9217,3443,2023-11-17
凱基松山,123.0,0,1000,9217,3444,2023-11-17
凱基松山,55.6,1000,0,9217,3450,2023-11-17
凱基松山,100.0,0,100,9217,3479,2023-11-17
凱基松山,12.6,1000,0,9217,3481,2023-11-17
凱基松山,12.65,1250,3000,9217,3481,2023-11-17
凱基松山,12.7,0,1000,9217,3481,2023-11-17
凱基松山,12.75,0,11000,9217,3481,2023-11-17
凱基松山,146.0,1000,0,9217,3483,2023-11-17
凱基松山,193.5,1000,1000,9217,3515,2023-11-17
凱基松山,17.75,1000,0,9217,3521,2023-11-17
凱基松山,18.45,5,0,9217,3521,2023-11-17
凱基松山,18.8,1,0,9217,3521,2023-11-17
凱基松山,18.9,1,0,9217,3521,2023-11-17
凱基松山,18.95,2,0,9217,3521,2023-11-17
凱基松山,19.1,8,0,9217,3521,2023-11-17
凱基松山,98.9,0,1000,9217,3530,2023-11-17
凱基松山,37.0,0,150,9217,3541,2023-11-17
凱基松山,37.2,0,150,9217,3541,2023-11-17
凱基松山,107.0,1000,1000,9217,3545,2023-11-17
凱基松山,108.0,0,2000,9217,3545,2023-11-17
凱基松山,108.5,1000,2000,9217,3545,2023-11-17
凱基松山,109.0,1000,0,9217,3545,2023-11-17
凱基松山,109.5,0,1000,9217,3545,2023-11-17
凱基松山,110.0,0,1000,9217,3545,2023-11-17
凱基松山,110.5,0,120,9217,3545,2023-11-17
凱基松山,111.0,0,1000,9217,3545,2023-11-17
凱基松山,112.0,0,1000,9217,3545,2023-11-17
凱基松山,112.5,1000,0,9217,3545,2023-11-17
凱基松山,114.0,0,4075,9217,3545,2023-11-17
凱基松山,192.5,1000,0,9217,3548,2023-11-17
凱基松山,194.0,2000,0,9217,3548,2023-11-17
凱基松山,195.0,2000,0,9217,3548,2023-11-17
凱基松山,195.5,1000,0,9217,3548,2023-11-17
凱基松山,197.5,0,1000,9217,3548,2023-11-17
凱基松山,198.0,5000,2000,9217,3548,2023-11-17
凱基松山,199.0,0,15000,9217,3548,2023-11-17
凱基松山,199.5,5000,0,9217,3548,2023-11-17
凱基松山,241.0,100,0,9217,3558,2023-11-17
凱基松山,243.0,1000,0,9217,3558,2023-11-17
凱基松山,246.5,0,1000,9217,3558,2023-11-17
凱基松山,14.15,2000,0,9217,3576,2023-11-17
凱基松山,14.2,0,2000,9217,3576,2023-11-17
凱基松山,194.0,0,1000,9217,3583,2023-11-17
凱基松山,195.0,0,1000,9217,3583,2023-11-17
凱基松山,80.5,0,1000,9217,3588,2023-11-17
凱基松山,23.35,0,6000,9217,3591,2023-11-17
凱基松山,399.5,0,300,9217,3592,2023-11-17
凱基松山,10.6,30,0,9217,3593,2023-11-17
凱基松山,168.0,1000,0,9217,3596,2023-11-17
凱基松山,38.0,1000,0,9217,3622,2023-11-17
凱基松山,31.75,0,2000,9217,3623,2023-11-17
凱基松山,32.0,0,1000,9217,3623,2023-11-17
凱基松山,32.05,0,2000,9217,3623,2023-11-17
凱基松山,32.3,0,2000,9217,3623,2023-11-17
凱基松山,33.5,5000,0,9217,3623,2023-11-17
凱基松山,15.55,3000,0,9217,3625,2023-11-17
凱基松山,3195.0,1000,0,9217,3661,2023-11-17
凱基松山,3205.0,0,2,9217,3661,2023-11-17
凱基松山,3210.0,10,0,9217,3661,2023-11-17
凱基松山,3225.0,0,1000,9217,3661,2023-11-17
凱基松山,261.5,0,3000,9217,3665,2023-11-17
凱基松山,51.1,3000,0,9217,3669,2023-11-17
凱基松山,34.85,1000,0,9217,3673,2023-11-17
凱基松山,217.5,0,1000,9217,3675,2023-11-17
凱基松山,223.0,0,1000,9217,3675,2023-11-17
凱基松山,228.0,3000,0,9217,3675,2023-11-17
凱基松山,381.0,0,100,9217,3680,2023-11-17
凱基松山,7.17,0,20900,9217,3682,2023-11-17
凱基松山,58.6,1000,0,9217,3689,2023-11-17
凱基松山,59.6,0,1000,9217,3689,2023-11-17
凱基松山,469.5,0,1000,9217,3693,2023-11-17
凱基松山,35.0,0,1000,9217,3694,2023-11-17
凱基松山,35.95,5000,0,9217,3694,2023-11-17
凱基松山,36.1,0,1000,9217,3694,2023-11-17
凱基松山,36.6,2000,0,9217,3694,2023-11-17
凱基松山,73.4,0,2000,9217,3701,2023-11-17
凱基松山,73.5,0,32000,9217,3701,2023-11-17
凱基松山,73.6,0,3000,9217,3701,2023-11-17
凱基松山,73.8,1000,2000,9217,3701,2023-11-17
凱基松山,73.9,1000,1000,9217,3701,2023-11-17
凱基松山,74.0,0,90000,9217,3701,2023-11-17
凱基松山,74.1,0,17000,9217,3701,2023-11-17
凱基松山,74.3,0,13000,9217,3701,2023-11-17
凱基松山,74.4,0,7000,9217,3701,2023-11-17
凱基松山,74.5,25000,153000,9217,3701,2023-11-17
凱基松山,74.6,29000,54000,9217,3701,2023-11-17
凱基松山,74.7,332000,234000,9217,3701,2023-11-17
凱基松山,74.8,92000,96000,9217,3701,2023-11-17
凱基松山,74.9,81000,82000,9217,3701,2023-11-17
凱基松山,75.0,12000,35000,9217,3701,2023-11-17
凱基松山,75.1,139000,127000,9217,3701,2023-11-17
凱基松山,75.2,37000,50000,9217,3701,2023-11-17
凱基松山,75.3,21000,39000,9217,3701,2023-11-17
凱基松山,75.4,186000,139000,9217,3701,2023-11-17
凱基松山,75.5,79000,122000,9217,3701,2023-11-17
凱基松山,75.6,208000,351000,9217,3701,2023-11-17
凱基松山,75.7,155000,176000,9217,3701,2023-11-17
凱基松山,75.8,366000,334000,9217,3701,2023-11-17
凱基松山,75.9,752000,765000,9217,3701,2023-11-17
凱基松山,76.0,28000,32000,9217,3701,2023-11-17
凱基松山,76.1,253000,233000,9217,3701,2023-11-17
凱基松山,76.2,163000,120000,9217,3701,2023-11-17
凱基松山,76.3,305000,86000,9217,3701,2023-11-17
凱基松山,76.4,92000,60000,9217,3701,2023-11-17
凱基松山,76.5,1000,0,9217,3701,2023-11-17
凱基松山,76.6,38000,0,9217,3701,2023-11-17
凱基松山,76.7,6000,0,9217,3701,2023-11-17
凱基松山,76.8,19000,0,9217,3701,2023-11-17
凱基松山,76.9,4000,0,9217,3701,2023-11-17
凱基松山,77.0,16000,0,9217,3701,2023-11-17
凱基松山,77.1,4000,0,9217,3701,2023-11-17
凱基松山,77.2,8000,0,9217,3701,2023-11-17
凱基松山,77.3,1000,0,9217,3701,2023-11-17
凱基松山,77.4,4000,0,9217,3701,2023-11-17
凱基松山,77.6,0,5000,9217,3701,2023-11-17
凱基松山,70.9,1000,0,9217,3702,2023-11-17
凱基松山,71.1,0,248,9217,3702,2023-11-17
凱基松山,71.2,3000,0,9217,3702,2023-11-17
凱基松山,71.3,0,5000,9217,3702,2023-11-17
凱基松山,71.4,1000,0,9217,3702,2023-11-17
凱基松山,71.6,0,2000,9217,3702,2023-11-17
凱基松山,71.7,10000,0,9217,3702,2023-11-17
凱基松山,71.8,1000,1000,9217,3702,2023-11-17
